distance,label
0.4056187868118286,positive
0.3891468048095703,positive
0.4021100103855133,positive
0.3835737109184265,positive
0.3765130043029785,positive
0.35302770137786865,positive
0.4186115860939026,positive
0.3891633450984955,positive
0.35173988342285156,positive
0.3475272059440613,positive
0.3836752474308014,positive
0.4044927656650543,positive
0.39147117733955383,positive
0.4058971703052521,positive
0.4040694832801819,positive
0.42751312255859375,positive
0.429407000541687,positive
0.33048015832901,positive
0.36840391159057617,positive
0.40043434500694275,positive
0.3890765309333801,positive
0.37670543789863586,positive
0.37148988246917725,positive
0.37605050206184387,positive
0.3416198194026947,positive
0.4262236952781677,positive
0.3847602307796478,positive
0.3731033205986023,positive
0.3914123773574829,positive
0.39855673909187317,positive
0.4355317950248718,positive
0.41301512718200684,positive
0.4000380337238312,positive
0.4121205806732178,positive
0.43451741337776184,positive
0.41485968232154846,positive
0.39472728967666626,positive
0.3928917348384857,positive
0.39111632108688354,positive
0.37394729256629944,positive
0.3766365945339203,positive
0.40805813670158386,positive
0.3486904799938202,positive
0.3835240304470062,positive
0.3977280855178833,positive
0.39739325642585754,positive
0.41607218980789185,positive
0.3807077705860138,positive
0.4104599356651306,positive
0.3938681483268738,positive
0.3982039988040924,positive
0.3843314051628113,positive
0.38509446382522583,positive
0.39070019125938416,positive
0.36875900626182556,positive
0.3472041189670563,positive
0.3342974781990051,positive
0.3590308129787445,positive
0.3737396001815796,positive
1.9344271421432495,positive
0.38272082805633545,positive
0.3990720808506012,positive
0.3871176540851593,positive
0.4148913323879242,positive
0.40254974365234375,positive
0.383638471364975,positive
0.4471834599971771,positive
0.4227830171585083,positive
0.4024800658226013,positive
0.4189485013484955,positive
0.43575820326805115,positive
0.4066941738128662,positive
0.3861968517303467,positive
0.4177659749984741,positive
0.38242706656455994,positive
0.3995290696620941,positive
0.3904076814651489,positive
0.3955267369747162,positive
0.3693419098854065,positive
0.3860209286212921,positive
0.4026763439178467,positive
0.3925105333328247,positive
0.3225328326225281,positive
0.4055727422237396,positive
0.38962000608444214,positive
0.3546468913555145,positive
0.3920220732688904,positive
